pax,group,session,trial,rt,item,age
sub-test021,test,T0,trial3,1009.7718036140036,item1,14.596268356255553
sub-test021,test,T0,trial4,1013.508870121347,item1,14.596268356255553
sub-test021,test,T0,trial5,1058.6716991108462,item1,14.596268356255553
sub-test021,test,T0,trial6,1002.7183295036455,item2,14.596268356255553
sub-test021,test,T0,trial7,1002.1317845380287,item2,14.596268356255553
sub-test021,test,T0,trial8,1024.4037574137762,item2,14.596268356255553
sub-test021,test,T0,trial9,975.3681057853864,item2,14.596268356255553
sub-test021,test,T0,trial10,1007.3934956480255,item2,14.596268356255553
sub-test021,test,T0,trial11,998.4607050488344,item3,14.596268356255553
sub-test021,test,T0,trial12,965.6653859070144,item3,14.596268356255553
sub-test021,test,T0,trial13,982.4696609356632,item3,14.596268356255553
sub-test021,test,T0,trial14,1009.2302713790397,item3,14.596268356255553
sub-test021,test,T0,trial15,1002.0863350661908,item3,14.596268356255553
sub-test021,test,T0,trial16,1021.3460902799447,item4,14.596268356255553
sub-test021,test,T0,trial17,999.2385922802393,item4,14.596268356255553
sub-test021,test,T0,trial18,1028.8567718828156,item4,14.596268356255553
sub-test021,test,T0,trial19,998.7635517736935,item4,14.596268356255553
sub-test021,test,T0,trial20,999.0527186981294,item4,14.596268356255553
sub-test021,test,T1,trial1,792.6228398247067,item1,14.596268356255553
sub-test021,test,T1,trial2,820.4621394998339,item1,14.596268356255553
sub-test021,test,T1,trial3,784.2003664785464,item1,14.596268356255553
sub-test021,test,T1,trial4,787.9374329858897,item1,14.596268356255553
sub-test021,test,T1,trial5,833.1002619753891,item1,14.596268356255553
sub-test021,test,T1,trial6,777.1468923681882,item2,14.596268356255553
sub-test021,test,T1,trial7,776.5603474025714,item2,14.596268356255553
sub-test021,test,T1,trial8,798.832320278319,item2,14.596268356255553
sub-test021,test,T1,trial9,749.7966686499292,item2,14.596268356255553
sub-test021,test,T1,trial10,781.8220585125682,item2,14.596268356255553
sub-test021,test,T1,trial11,772.8892679133771,item3,14.596268356255553
sub-test021,test,T1,trial12,740.0939487715572,item3,14.596268356255553
sub-test021,test,T1,trial13,756.898223800206,item3,14.596268356255553
sub-test021,test,T1,trial14,783.6588342435824,item3,14.596268356255553
sub-test021,test,T1,trial15,776.5148979307336,item3,14.596268356255553
sub-test021,test,T1,trial16,795.7746531444875,item4,14.596268356255553
sub-test021,test,T1,trial17,773.6671551447821,item4,14.596268356255553
sub-test021,test,T1,trial18,803.2853347473582,item4,14.596268356255553
sub-test021,test,T1,trial19,773.1921146382363,item4,14.596268356255553
sub-test021,test,T1,trial20,773.4812815626722,item4,14.596268356255553
sub-control022,control,T0,trial1,1033.9663943119403,item1,9.50406078213128
sub-control022,control,T0,trial2,1061.8056939870676,item1,9.50406078213128
sub-control022,control,T0,trial3,1025.54392096578,item1,9.50406078213128
sub-control022,control,T0,trial4,1029.2809874731233,item1,9.50406078213128
sub-control022,control,T0,trial5,1074.4438164626226,item1,9.50406078213128
sub-control022,control,T0,trial6,1018.4904468554219,item2,9.50406078213128
sub-control022,control,T0,trial7,1017.9039018898051,item2,9.50406078213128
sub-control022,control,T0,trial8,1040.1758747655526,item2,9.50406078213128
sub-control022,control,T0,trial9,991.1402231371628,item2,9.50406078213128
sub-control022,control,T0,trial10,1023.1656129998019,item2,9.50406078213128
sub-control022,control,T0,trial11,1014.2328224006108,item3,9.50406078213128
sub-control022,control,T0,trial12,981.4375032587908,item3,9.50406078213128
sub-control022,control,T0,trial13,998.2417782874396,item3,9.50406078213128
sub-control022,control,T0,trial14,1025.0023887308162,item3,9.50406078213128
sub-control022,control,T0,trial15,1017.8584524179672,item3,9.50406078213128
sub-control022,control,T0,trial16,1037.1182076317211,item4,9.50406078213128
sub-control022,control,T0,trial17,1015.0107096320157,item4,9.50406078213128
sub-control022,control,T0,trial18,1044.628889234592,item4,9.50406078213128
sub-control022,control,T0,trial19,1014.5356691254699,item4,9.50406078213128
sub-control022,control,T0,trial20,1014.8248360499058,item4,9.50406078213128
sub-control022,control,T1,trial1,951.743777390361,item1,9.50406078213128
sub-control022,control,T1,trial2,979.583077065488,item1,9.50406078213128
sub-control022,control,T1,trial3,943.3213040442005,item1,9.50406078213128
sub-control022,control,T1,trial4,947.0583705515438,item1,9.50406078213128
sub-control022,control,T1,trial5,992.2211995410432,item1,9.50406078213128
sub-control022,control,T1,trial6,936.2678299338423,item2,9.50406078213128
sub-control022,control,T1,trial7,935.6812849682256,item2,9.50406078213128
sub-control022,control,T1,trial8,957.9532578439731,item2,9.50406078213128
sub-control022,control,T1,trial9,908.9176062155833,item2,9.50406078213128
sub-control022,control,T1,trial10,940.9429960782223,item2,9.50406078213128
sub-control022,control,T1,trial11,932.0102054790312,item3,9.50406078213128
sub-control022,control,T1,trial12,899.2148863372113,item3,9.50406078213128
sub-control022,control,T1,trial13,916.0191613658601,item3,9.50406078213128
sub-control022,control,T1,trial14,942.7797718092365,item3,9.50406078213128
sub-control022,control,T1,trial15,935.6358354963877,item3,9.50406078213128
sub-control022,control,T1,trial16,954.8955907101417,item4,9.50406078213128
sub-control022,control,T1,trial17,932.7880927104362,item4,9.50406078213128
sub-control022,control,T1,trial18,962.4062723130123,item4,9.50406078213128
sub-control022,control,T1,trial19,932.3130522038904,item4,9.50406078213128
sub-control022,control,T1,trial20,932.6022191283263,item4,9.50406078213128
sub-test022,test,T0,trial1,1019.5449643423183,item1,13.988410326408328
sub-test022,test,T0,trial2,1047.3842640174453,item1,13.988410326408328
sub-test022,test,T0,trial3,1011.1224909961578,item1,13.988410326408328
sub-test022,test,T0,trial4,1014.8595575035012,item1,13.988410326408328
sub-test022,test,T0,trial5,1060.0223864930006,item1,13.988410326408328
sub-test022,test,T0,trial6,1004.0690168857997,item2,13.988410326408328
sub-test022,test,T0,trial7,1003.4824719201829,item2,13.988410326408328
sub-test022,test,T0,trial8,1025.7544447959306,item2,13.988410326408328
sub-test022,test,T0,trial9,976.7187931675406,item2,13.988410326408328
sub-test022,test,T0,trial10,1008.7441830301797,item2,13.988410326408328
sub-test022,test,T0,trial11,999.8113924309886,item3,13.988410326408328
sub-test022,test,T0,trial12,967.0160732891686,item3,13.988410326408328
sub-test022,test,T0,trial13,983.8203483178174,item3,13.988410326408328
sub-test022,test,T0,trial14,1010.5809587611939,item3,13.988410326408328
sub-test022,test,T0,trial15,1003.437022448345,item3,13.988410326408328
sub-test022,test,T0,trial16,1022.6967776620991,item4,13.988410326408328
sub-test022,test,T0,trial17,1000.5892796623936,item4,13.988410326408328
sub-test022,test,T0,trial18,1030.2074592649697,item4,13.988410326408328
sub-test022,test,T0,trial19,1000.1142391558477,item4,13.988410326408328
sub-test022,test,T0,trial20,1000.4034060802836,item4,13.988410326408328
sub-test022,test,T1,trial1,795.6684201259061,item1,13.988410326408328
sub-test022,test,T1,trial2,823.5077198010332,item1,13.988410326408328
sub-test022,test,T1,trial3,787.2459467797456,item1,13.988410326408328
sub-test022,test,T1,trial4,790.983013287089,item1,13.988410326408328
sub-test022,test,T1,trial5,836.1458422765884,item1,13.988410326408328
sub-test022,test,T1,trial6,780.1924726693875,item2,13.988410326408328
sub-test022,test,T1,trial7,779.6059277037707,item2,13.988410326408328
sub-test022,test,T1,trial8,801.8779005795183,item2,13.988410326408328
sub-test022,test,T1,trial9,752.8422489511285,item2,13.988410326408328
sub-test022,test,T1,trial10,784.8676388137675,item2,13.988410326408328
sub-test022,test,T1,trial11,775.9348482145764,item3,13.988410326408328
sub-test022,test,T1,trial12,743.1395290727564,item3,13.988410326408328
sub-test022,test,T1,trial13,759.9438041014052,item3,13.988410326408328
sub-test022,test,T1,trial14,786.7044145447817,item3,13.988410326408328
sub-test022,test,T1,trial15,779.5604782319328,item3,13.988410326408328
sub-test022,test,T1,trial16,798.8202334456869,item4,13.988410326408328
sub-test022,test,T1,trial17,776.7127354459814,item4,13.988410326408328
sub-test022,test,T1,trial18,806.3309150485575,item4,13.988410326408328
sub-test022,test,T1,trial19,776.2376949394355,item4,13.988410326408328
sub-test022,test,T1,trial20,776.5268618638714,item4,13.988410326408328
sub-control023,control,T0,trial1,1040.5864800829552,item1,6.207270196356271
sub-control023,control,T0,trial2,1068.4257797580824,item1,6.207270196356271
sub-control023,control,T0,trial3,1032.1640067367948,item1,6.207270196356271
sub-control023,control,T0,trial4,1035.9010732441382,item1,6.207270196356271
sub-control023,control,T0,trial5,1081.0639022336375,item1,6.207270196356271
sub-control023,control,T0,trial6,1025.1105326264367,item2,6.207270196356271
sub-control023,control,T0,trial7,1024.52398766082,item2,6.207270196356271
sub-control023,control,T0,trial8,1046.7959605365675,item2,6.207270196356271
sub-control023,control,T0,trial9,997.7603089081776,item2,6.207270196356271
sub-control023,control,T0,trial10,1029.7856987708167,item2,6.207270196356271
sub-control023,control,T0,trial11,1020.8529081716256,item3,6.207270196356271
sub-control023,control,T0,trial12,988.0575890298056,item3,6.207270196356271
sub-control023,control,T0,trial13,1004.8618640584544,item3,6.207270196356271
sub-control023,control,T0,trial14,1031.622474501831,item3,6.207270196356271
sub-control023,control,T0,trial15,1024.4785381889822,item3,6.207270196356271
sub-control023,control,T0,trial16,1043.738293402736,item4,6.207270196356271
sub-control023,control,T0,trial17,1021.6307954030306,item4,6.207270196356271
sub-control023,control,T0,trial18,1051.2489750056068,item4,6.207270196356271
sub-control023,control,T0,trial19,1021.1557548964847,item4,6.207270196356271
sub-control023,control,T0,trial20,1021.4449218209206,item4,6.207270196356271
sub-control023,control,T1,trial1,963.8753261072131,item1,6.207270196356271
sub-control023,control,T1,trial2,991.7146257823402,item1,6.207270196356271
sub-control023,control,T1,trial3,955.4528527610527,item1,6.207270196356271
sub-control023,control,T1,trial4,959.189919268396,item1,6.207270196356271
sub-control023,control,T1,trial5,1004.3527482578954,item1,6.207270196356271
sub-control023,control,T1,trial6,948.3993786506945,item2,6.207270196356271
sub-control023,control,T1,trial7,947.8128336850777,item2,6.207270196356271
sub-control023,control,T1,trial8,970.0848065608253,item2,6.207270196356271
sub-control023,control,T1,trial9,921.0491549324355,item2,6.207270196356271
sub-control023,control,T1,trial10,953.0745447950745,item2,6.207270196356271
sub-control023,control,T1,trial11,944.1417541958834,item3,6.207270196356271
sub-control023,control,T1,trial12,911.3464350540635,item3,6.207270196356271
sub-control023,control,T1,trial13,928.1507100827123,item3,6.207270196356271
sub-control023,control,T1,trial14,954.9113205260887,item3,6.207270196356271
sub-control023,control,T1,trial15,947.7673842132399,item3,6.207270196356271
sub-control023,control,T1,trial16,967.0271394269939,item4,6.207270196356271
sub-control023,control,T1,trial17,944.9196414272884,item4,6.207270196356271
sub-control023,control,T1,trial18,974.5378210298645,item4,6.207270196356271
sub-control023,control,T1,trial19,944.4446009207426,item4,6.207270196356271
sub-control023,control,T1,trial20,944.7337678451785,item4,6.207270196356271
sub-test023,test,T0,trial1,1023.1567948462746,item1,11.790317619578548
sub-test023,test,T0,trial2,1050.9960945214016,item1,11.790317619578548
sub-test023,test,T0,trial3,1014.7343215001141,item1,11.790317619578548
sub-test023,test,T0,trial4,1018.4713880074574,item1,11.790317619578548
sub-test023,test,T0,trial5,1063.6342169969569,item1,11.790317619578548
sub-test023,test,T0,trial6,1007.680847389756,item2,11.790317619578548
sub-test023,test,T0,trial7,1007.0943024241392,item2,11.790317619578548
sub-test023,test,T0,trial8,1029.3662752998869,item2,11.790317619578548
sub-test023,test,T0,trial9,980.3306236714969,item2,11.790317619578548
sub-test023,test,T0,trial10,1012.356013534136,item2,11.790317619578548
sub-test023,test,T0,trial11,1003.4232229349449,item3,11.790317619578548
sub-test023,test,T0,trial12,970.6279037931249,item3,11.790317619578548
sub-test023,test,T0,trial13,987.4321788217737,item3,11.790317619578548
sub-test023,test,T0,trial14,1014.1927892651502,item3,11.790317619578548
sub-test023,test,T0,trial15,1007.0488529523013,item3,11.790317619578548
sub-test023,test,T0,trial16,1026.3086081660554,item4,11.790317619578548
sub-test023,test,T0,trial17,1004.2011101663498,item4,11.790317619578548
sub-test023,test,T0,trial18,1033.819289768926,item4,11.790317619578548
sub-test023,test,T0,trial19,1003.726069659804,item4,11.790317619578548
sub-test023,test,T0,trial20,1004.0152365842399,item4,11.790317619578548
sub-test023,test,T1,trial1,808.0858755145566,item1,11.790317619578548
sub-test023,test,T1,trial2,835.9251751896837,item1,11.790317619578548
sub-test023,test,T1,trial3,799.6634021683961,item1,11.790317619578548
sub-test023,test,T1,trial4,803.4004686757395,item1,11.790317619578548
sub-test023,test,T1,trial5,848.5632976652389,item1,11.790317619578548
sub-test023,test,T1,trial6,792.609928058038,item2,11.790317619578548
sub-test023,test,T1,trial7,792.0233830924212,item2,11.790317619578548
sub-test023,test,T1,trial8,814.2953559681688,item2,11.790317619578548
sub-test023,test,T1,trial9,765.259704339779,item2,11.790317619578548
sub-test023,test,T1,trial10,797.285094202418,item2,11.790317619578548
sub-test023,test,T1,trial11,788.3523036032269,item3,11.790317619578548
sub-test023,test,T1,trial12,755.556984461407,item3,11.790317619578548
sub-test023,test,T1,trial13,772.3612594900558,item3,11.790317619578548
sub-test023,test,T1,trial14,799.1218699334322,item3,11.790317619578548
sub-test023,test,T1,trial15,791.9779336205834,item3,11.790317619578548
sub-test023,test,T1,trial16,811.2376888343374,item4,11.790317619578548
sub-test023,test,T1,trial17,789.1301908346319,item4,11.790317619578548
sub-test023,test,T1,trial18,818.748370437208,item4,11.790317619578548
sub-test023,test,T1,trial19,788.655150328086,item4,11.790317619578548
sub-test023,test,T1,trial20,788.944317252522,item4,11.790317619578548
sub-control024,control,T0,trial1,1040.6920350468333,item1,7.115181870340631
sub-control024,control,T0,trial2,1068.5313347219605,item1,7.115181870340631
sub-control024,control,T0,trial3,1032.269561700673,item1,7.115181870340631
sub-control024,control,T0,trial4,1036.0066282080163,item1,7.115181870340631
sub-control024,control,T0,trial5,1081.1694571975156,item1,7.115181870340631
sub-control024,control,T0,trial6,1025.2160875903148,item2,7.115181870340631
sub-control024,control,T0,trial7,1024.6295426246982,item2,7.115181870340631
sub-control024,control,T0,trial8,1046.9015155004456,item2,7.115181870340631
sub-control024,control,T0,trial9,997.8658638720558,item2,7.115181870340631
sub-control024,control,T0,trial10,1029.8912537346948,item2,7.115181870340631
sub-control024,control,T0,trial11,1020.9584631355037,item3,7.115181870340631
sub-control024,control,T0,trial12,988.1631439936838,item3,7.115181870340631
sub-control024,control,T0,trial13,1004.9674190223326,item3,7.115181870340631
sub-control024,control,T0,trial14,1031.7280294657091,item3,7.115181870340631
sub-control024,control,T0,trial15,1024.5840931528603,item3,7.115181870340631
sub-control024,control,T0,trial16,1043.843848366614,item4,7.115181870340631
sub-control024,control,T0,trial17,1021.7363503669087,item4,7.115181870340631
sub-control024,control,T0,trial18,1051.354529969485,item4,7.115181870340631
sub-control024,control,T0,trial19,1021.2613098603629,item4,7.115181870340631
sub-control024,control,T0,trial20,1021.5504767847988,item4,7.115181870340631
sub-control024,control,T1,trial1,965.2452535365558,item1,7.115181870340631
sub-control024,control,T1,trial2,993.084553211683,item1,7.115181870340631
sub-control024,control,T1,trial3,956.8227801903954,item1,7.115181870340631
sub-control024,control,T1,trial4,960.5598466977387,item1,7.115181870340631
sub-control024,control,T1,trial5,1005.7226756872382,item1,7.115181870340631
sub-control024,control,T1,trial6,949.7693060800373,item2,7.115181870340631
sub-control024,control,T1,trial7,949.1827611144205,item2,7.115181870340631
sub-control024,control,T1,trial8,971.454733990168,item2,7.115181870340631
sub-control024,control,T1,trial9,922.4190823617782,item2,7.115181870340631
sub-control024,control,T1,trial10,954.4444722244173,item2,7.115181870340631
sub-control024,control,T1,trial11,945.5116816252262,item3,7.115181870340631
sub-control024,control,T1,trial12,912.7163624834062,item3,7.115181870340631
sub-control024,control,T1,trial13,929.520637512055,item3,7.115181870340631
sub-control024,control,T1,trial14,956.2812479554315,item3,7.115181870340631
sub-control024,control,T1,trial15,949.1373116425826,item3,7.115181870340631
sub-control024,control,T1,trial16,968.3970668563366,item4,7.115181870340631
sub-control024,control,T1,trial17,946.2895688566311,item4,7.115181870340631
sub-control024,control,T1,trial18,975.9077484592073,item4,7.115181870340631
sub-control024,control,T1,trial19,945.8145283500853,item4,7.115181870340631
sub-control024,control,T1,trial20,946.1036952745212,item4,7.115181870340631
sub-test024,test,T0,trial1,1025.0147589548274,item1,17.62667585936853
sub-test024,test,T0,trial2,1052.8540586299546,item1,17.62667585936853
sub-test024,test,T0,trial3,1016.592285608667,item1,17.62667585936853
sub-test024,test,T0,trial4,1020.3293521160103,item1,17.62667585936853
sub-test024,test,T0,trial5,1065.4921811055096,item1,17.62667585936853
sub-test024,test,T0,trial6,1009.5388114983089,item2,17.62667585936853
sub-test024,test,T0,trial7,1008.9522665326921,item2,17.62667585936853
sub-test024,test,T0,trial8,1031.2242394084396,item2,17.62667585936853
sub-test024,test,T0,trial9,982.1885877800498,item2,17.62667585936853
sub-test024,test,T0,trial10,1014.2139776426889,item2,17.62667585936853
sub-test024,test,T0,trial11,1005.2811870434978,item3,17.62667585936853
sub-test024,test,T0,trial12,972.4858679016778,item3,17.62667585936853
sub-test024,test,T0,trial13,989.2901429303266,item3,17.62667585936853
sub-test024,test,T0,trial14,1016.0507533737031,item3,17.62667585936853
sub-test024,test,T0,trial15,1008.9068170608542,item3,17.62667585936853
sub-test024,test,T0,trial16,1028.1665722746081,item4,17.62667585936853
sub-test024,test,T0,trial17,1006.0590742749027,item4,17.62667585936853
sub-test024,test,T0,trial18,1035.677253877479,item4,17.62667585936853
sub-test024,test,T0,trial19,1005.5840337683569,item4,17.62667585936853
sub-test024,test,T0,trial20,1005.8732006927928,item4,17.62667585936853
sub-test024,test,T1,trial1,811.4685377299184,item1,17.62667585936853
sub-test024,test,T1,trial2,839.3078374050455,item1,17.62667585936853
sub-test024,test,T1,trial3,803.0460643837579,item1,17.62667585936853
sub-test024,test,T1,trial4,806.7831308911012,item1,17.62667585936853
sub-test024,test,T1,trial5,851.9459598806006,item1,17.62667585936853
sub-test024,test,T1,trial6,795.9925902733997,item2,17.62667585936853
sub-test024,test,T1,trial7,795.406045307783,item2,17.62667585936853
sub-test024,test,T1,trial8,817.6780181835305,item2,17.62667585936853
sub-test024,test,T1,trial9,768.6423665551407,item2,17.62667585936853
sub-test024,test,T1,trial10,800.6677564177797,item2,17.62667585936853
sub-test024,test,T1,trial11,791.7349658185886,item3,17.62667585936853
sub-test024,test,T1,trial12,758.9396466767687,item3,17.62667585936853
sub-test024,test,T1,trial13,775.7439217054175,item3,17.62667585936853
sub-test024,test,T1,trial14,802.5045321487939,item3,17.62667585936853
sub-test024,test,T1,trial15,795.3605958359451,item3,17.62667585936853
sub-test024,test,T1,trial16,814.6203510496991,item4,17.62667585936853
sub-test024,test,T1,trial17,792.5128530499936,item4,17.62667585936853
sub-test024,test,T1,trial18,822.1310326525697,item4,17.62667585936853
sub-test024,test,T1,trial19,792.0378125434478,item4,17.62667585936853
sub-test024,test,T1,trial20,792.3269794678837,item4,17.62667585936853
sub-control025,control,T0,trial1,1046.9066304739981,item1,7.08770192086404
sub-control025,control,T0,trial2,1074.7459301491253,item1,7.08770192086404
sub-control025,control,T0,trial3,1038.4841571278378,item1,7.08770192086404
sub-control025,control,T0,trial4,1042.221223635181,item1,7.08770192086404
sub-control025,control,T0,trial5,1087.3840526246804,item1,7.08770192086404
sub-control025,control,T0,trial6,1031.4306830174796,item2,7.08770192086404
sub-control025,control,T0,trial7,1030.844138051863,item2,7.08770192086404
sub-control025,control,T0,trial8,1053.1161109276104,item2,7.08770192086404
sub-control025,control,T0,trial9,1004.0804592992206,item2,7.08770192086404
sub-control025,control,T0,trial10,1036.1058491618596,item2,7.08770192086404
sub-control025,control,T0,trial11,1027.1730585626685,item3,7.08770192086404
sub-control025,control,T0,trial12,994.3777394208486,item3,7.08770192086404
sub-control025,control,T0,trial13,1011.1820144494974,item3,7.08770192086404
sub-control025,control,T0,trial14,1037.942624892874,item3,7.08770192086404
sub-control025,control,T0,trial15,1030.798688580025,item3,7.08770192086404
sub-control025,control,T0,trial16,1050.058443793779,item4,7.08770192086404
sub-control025,control,T0,trial17,1027.9509457940735,item4,7.08770192086404
sub-control025,control,T0,trial18,1057.5691253966497,item4,7.08770192086404
sub-control025,control,T0,trial19,1027.4759052875277,item4,7.08770192086404
sub-control025,control,T0,trial20,1027.7650722119636,item4,7.08770192086404
sub-control025,control,T1,trial1,976.4276100695224,item1,7.08770192086404
sub-control025,control,T1,trial2,1004.2669097446496,item1,7.08770192086404
sub-control025,control,T1,trial3,968.00513672336206,item1,7.08770192086404
sub-control025,control,T1,trial4,971.7422032307054,item1,7.08770192086404
sub-control025,control,T1,trial5,1016.9050322202048,item1,7.08770192086404
sub-control025,control,T1,trial6,960.9516626130039,item2,7.08770192086404
sub-control025,control,T1,trial7,960.3651176473871,item2,7.08770192086404
sub-control025,control,T1,trial8,982.6370905231347,item2,7.08770192086404
sub-control025,control,T1,trial9,933.6014388947449,item2,7.08770192086404
sub-control025,control,T1,trial10,965.6268287573839,item2,7.08770192086404
sub-control025,control,T1,trial11,956.6940381581928,item3,7.08770192086404
sub-control025,control,T1,trial12,923.8987190163729,item3,7.08770192086404
sub-control025,control,T1,trial13,940.7029940450217,item3,7.08770192086404
sub-control025,control,T1,trial14,967.4636044883981,item3,7.08770192086404
sub-control025,control,T1,trial15,960.3196681755493,item3,7.08770192086404
sub-control025,control,T1,trial16,979.5794233893032,item4,7.08770192086404
sub-control025,control,T1,trial17,957.4719253895978,item4,7.08770192086404
sub-control025,control,T1,trial18,987.0901049921739,item4,7.08770192086404
sub-control025,control,T1,trial19,956.996884883052,item4,7.08770192086404
sub-control025,control,T1,trial20,957.2860518074879,item4,7.08770192086404
sub-test025,test,T0,trial1,1036.356782027925,item1,15.6036106155494
sub-test025,test,T0,trial2,1064.196081703052,item1,15.6036106155494
sub-test025,test,T0,trial3,1027.9343086817646,item1,15.6036106155494
sub-test025,test,T0,trial4,1031.6713751891077,item1,15.6036106155494
sub-test025,test,T0,trial5,1076.8342041786073,item1,15.6036106155494
sub-test025,test,T0,trial6,1020.8808345714064,item2,15.6036106155494
sub-test025,test,T0,trial7,1020.2942896057896,item2,15.6036106155494
sub-test025,test,T0,trial8,1042.5662624815373,item2,15.6036106155494
sub-test025,test,T0,trial9,993.5306108531473,item2,15.6036106155494
sub-test025,test,T0,trial10,1025.5560007157865,item2,15.6036106155494
sub-test025,test,T0,trial11,1016.6232101165953,item3,15.6036106155494
sub-test025,test,T0,trial12,983.8278909747753,item3,15.6036106155494
sub-test025,test,T0,trial13,1000.6321660034241,item3,15.6036106155494
sub-test025,test,T0,trial14,1027.3927764468006,item3,15.6036106155494
sub-test025,test,T0,trial15,1020.2488401339517,item3,15.6036106155494
sub-test025,test,T0,trial16,1039.5085953477058,item4,15.6036106155494
sub-test025,test,T0,trial17,1017.4010973480002,item4,15.6036106155494
sub-test025,test,T0,trial18,1047.0192769505763,item4,15.6036106155494
sub-test025,test,T0,trial19,1016.9260568414544,item4,15.6036106155494
sub-test025,test,T0,trial20,1017.2152237658903,item4,15.6036106155494
sub-test025,test,T1,trial1,823.0719176010507,item1,15.6036106155494
sub-test025,test,T1,trial2,850.9112172761779,item1,15.6036106155494
sub-test025,test,T1,trial3,814.6494442548903,item1,15.6036106155494
sub-test025,test,T1,trial4,818.3865107622337,item1,15.6036106155494
sub-test025,test,T1,trial5,863.5493397517331,item1,15.6036106155494
sub-test025,test,T1,trial6,807.5959701445322,item2,15.6036106155494
sub-test025,test,T1,trial7,807.0094251789154,item2,15.6036106155494
sub-test025,test,T1,trial8,829.281398054663,item2,15.6036106155494
sub-test025,test,T1,trial9,780.2457464262732,item2,15.6036106155494
sub-test025,test,T1,trial10,812.2711362889122,item2,15.6036106155494
sub-test025,test,T1,trial11,803.3383456897211,item3,15.6036106155494
sub-test025,test,T1,trial12,770.5430265479011,item3,15.6036106155494
sub-test025,test,T1,trial13,787.34730157655,item3,15.6036106155494
sub-test025,test,T1,trial14,814.1079120199264,item3,15.6036106155494
sub-test025,test,T1,trial15,806.9639757070776,item3,15.6036106155494
sub-test025,test,T1,trial16,826.2237309208315,item4,15.6036106155494
sub-test025,test,T1,trial17,804.1162329211261,item4,15.6036106155494
sub-test025,test,T1,trial18,833.7344125237022,item4,15.6036106155494
sub-test025,test,T1,trial19,803.6411924145802,item4,15.6036106155494
sub-test025,test,T1,trial20,803.9303593390161,item4,15.6036106155494
sub-control026,control,T0,trial1,1048.9525277987889,item1,4.403990218835581
sub-control026,control,T0,trial2,1076.7918274739159,item1,4.403990218835581
sub-control026,control,T0,trial3,1040.5300544526285,item1,4.403990218835581
sub-control026,control,T0,trial4,1044.2671209599716,item1,4.403990218835581
sub-control026,control,T0,trial5,1089.4299499494712,item1,4.403990218835581
sub-control026,control,T0,trial6,1033.4765803422702,item2,4.403990218835581
sub-control026,control,T0,trial7,1032.8900353766535,item2,4.403990218835581
sub-control026,control,T0,trial8,1055.1620082524012,item2,4.403990218835581
sub-control026,control,T0,trial9,1006.1263566240112,item2,4.403990218835581
sub-control026,control,T0,trial10,1038.1517464866504,item2,4.403990218835581
sub-control026,control,T0,trial11,1029.218955887459,item3,4.403990218835581
sub-control026,control,T0,trial12,996.4236367456392,item3,4.403990218835581
sub-control026,control,T0,trial13,1013.227911774288,item3,4.403990218835581
sub-control026,control,T0,trial14,1039.9885222176645,item3,4.403990218835581
sub-control026,control,T0,trial15,1032.8445859048156,item3,4.403990218835581
sub-control026,control,T0,trial16,1052.1043411185697,item4,4.403990218835581
sub-control026,control,T0,trial17,1029.996843118864,item4,4.403990218835581
sub-control026,control,T0,trial18,1059.6150227214403,item4,4.403990218835581
sub-control026,control,T0,trial19,1029.5218026123184,item4,4.403990218835581
sub-control026,control,T0,trial20,1029.8109695367543,item4,4.403990218835581
sub-control026,control,T1,trial1,978.8577109986775,item1,4.403990218835581
sub-control026,control,T1,trial2,1006.6970106738047,item1,4.403990218835581
sub-control026,control,T1,trial3,970.4352376525171,item1,4.403990218835581
sub-control026,control,T1,trial4,974.1723041598605,item1,4.403990218835581
sub-control026,control,T1,trial5,1019.3351331493599,item1,4.403990218835581
sub-control026,control,T1,trial6,963.381763542159,item2,4.403990218835581
sub-control026,control,T1,trial7,962.7952185765422,item2,4.403990218835581
sub-control026,control,T1,trial8,985.0671914522898,item2,4.403990218835581
sub-control026,control,T1,trial9,936.0315398239,item2,4.403990218835581
sub-control026,control,T1,trial10,968.056929686539,item2,4.403990218835581
sub-control026,control,T1,trial11,959.1241390873479,item3,4.403990218835581
sub-control026,control,T1,trial12,926.3288199455279,item3,4.403990218835581
sub-control026,control,T1,trial13,943.1330949741767,item3,4.403990218835581
sub-control026,control,T1,trial14,969.8937054175532,item3,4.403990218835581
sub-control026,control,T1,trial15,962.7497691047043,item3,4.403990218835581
sub-control026,control,T1,trial16,982.0095243184583,item4,4.403990218835581
sub-control026,control,T1,trial17,959.9020263187529,item4,4.403990218835581
sub-control026,control,T1,trial18,989.520205921329,item4,4.403990218835581
sub-control026,control,T1,trial19,959.426985812207,item4,4.403990218835581
sub-control026,control,T1,trial20,959.7161527366429,item4,4.403990218835581
sub-test026,test,T0,trial1,1068.347537734873,item1,13.829593365550178
sub-test026,test,T0,trial2,1096.18683741,item1,13.829593365550178
sub-test026,test,T0,trial3,1059.9250643887126,item1,13.829593365550178
sub-test026,test,T0,trial4,1063.6621308960557,item1,13.829593365550178
sub-test026,test,T0,trial5,1108.8249598855552,item1,13.829593365550178
sub-test026,test,T0,trial6,1052.8715902783542,item2,13.829593365550178
sub-test026,test,T0,trial7,1052.2850453127376,item2,13.829593365550178
sub-test026,test,T0,trial8,1074.5570181884852,item2,13.829593365550178
sub-test026,test,T0,trial9,1025.5213665600952,item2,13.829593365550178
