pax,group,condition,session,trial,rt
sub-test004,test,A,T1,i7,625.8221171352144
sub-test004,test,A,T1,i8,628.8221171352144
sub-test004,test,A,T1,i9,629.8221171352144
sub-test004,test,A,T1,i10,625.8221171352144
sub-test004,test,A,T1,i11,627.8221171352144
sub-test004,test,A,T1,i12,626.8221171352144
sub-test004,test,A,T1,i13,632.8221171352144
sub-test004,test,A,T1,i14,625.8221171352144
sub-test004,test,A,T1,i15,626.8221171352144
sub-test004,test,A,T1,i16,625.8221171352144
sub-test004,test,A,T1,i17,627.8221171352144
sub-test004,test,A,T1,i18,627.8221171352144
sub-test004,test,A,T1,i19,628.8221171352144
sub-test004,test,A,T1,i20,625.8221171352144
sub-control004,control,B,T1,i1,834.3372004521955
sub-control004,control,B,T1,i2,831.3372004521955
sub-control004,control,B,T1,i3,834.3372004521955
sub-control004,control,B,T1,i4,833.3372004521955
sub-control004,control,B,T1,i5,834.3372004521955
sub-control004,control,B,T1,i6,831.3372004521955
sub-control004,control,B,T1,i7,832.3372004521955
sub-control004,control,B,T1,i8,835.3372004521955
sub-control004,control,B,T1,i9,836.3372004521955
sub-control004,control,B,T1,i10,832.3372004521955
sub-control004,control,B,T1,i11,834.3372004521955
sub-control004,control,B,T1,i12,833.3372004521955
sub-control004,control,B,T1,i13,839.3372004521955
sub-control004,control,B,T1,i14,832.3372004521955
sub-control004,control,B,T1,i15,833.3372004521955
sub-control004,control,B,T1,i16,832.3372004521955
sub-control004,control,B,T1,i17,834.3372004521955
sub-control004,control,B,T1,i18,834.3372004521955
sub-control004,control,B,T1,i19,835.3372004521955
sub-control004,control,B,T1,i20,832.3372004521955
sub-test004,test,B,T1,i1,627.298786465077
sub-test004,test,B,T1,i2,624.298786465077
sub-test004,test,B,T1,i3,627.298786465077
sub-test004,test,B,T1,i4,626.298786465077
sub-test004,test,B,T1,i5,627.298786465077
sub-test004,test,B,T1,i6,624.298786465077
sub-test004,test,B,T1,i7,625.298786465077
sub-test004,test,B,T1,i8,628.298786465077
sub-test004,test,B,T1,i9,629.298786465077
sub-test004,test,B,T1,i10,625.298786465077
sub-test004,test,B,T1,i11,627.298786465077
sub-test004,test,B,T1,i12,626.298786465077
sub-test004,test,B,T1,i13,632.298786465077
sub-test004,test,B,T1,i14,625.298786465077
sub-test004,test,B,T1,i15,626.298786465077
sub-test004,test,B,T1,i16,625.298786465077
sub-test004,test,B,T1,i17,627.298786465077
sub-test004,test,B,T1,i18,627.298786465077
sub-test004,test,B,T1,i19,628.298786465077
sub-test004,test,B,T1,i20,625.298786465077
sub-control005,control,A,T0,i1,775.0351808411609
sub-control005,control,A,T0,i2,772.0351808411609
sub-control005,control,A,T0,i3,775.0351808411609
sub-control005,control,A,T0,i4,774.0351808411609
sub-control005,control,A,T0,i5,775.0351808411609
sub-control005,control,A,T0,i6,772.0351808411609
sub-control005,control,A,T0,i7,773.0351808411609
sub-control005,control,A,T0,i8,776.0351808411609
sub-control005,control,A,T0,i9,777.0351808411609
sub-control005,control,A,T0,i10,773.0351808411609
sub-control005,control,A,T0,i11,775.0351808411609
sub-control005,control,A,T0,i12,774.0351808411609
sub-control005,control,A,T0,i13,780.0351808411609
sub-control005,control,A,T0,i14,773.0351808411609
sub-control005,control,A,T0,i15,774.0351808411609
sub-control005,control,A,T0,i16,773.0351808411609
sub-control005,control,A,T0,i17,775.0351808411609
sub-control005,control,A,T0,i18,775.0351808411609
sub-control005,control,A,T0,i19,776.0351808411609
sub-control005,control,A,T0,i20,773.0351808411609
sub-control005,control,B,T0,i1,955.2253771073122
sub-control005,control,B,T0,i2,952.2253771073122
sub-control005,control,B,T0,i3,955.2253771073122
sub-control005,control,B,T0,i4,954.2253771073122
sub-control005,control,B,T0,i5,955.2253771073122
sub-control005,control,B,T0,i6,952.2253771073122
sub-control005,control,B,T0,i7,953.2253771073122
sub-control005,control,B,T0,i8,956.2253771073122
sub-control005,control,B,T0,i9,957.2253771073122
sub-control005,control,B,T0,i10,953.2253771073122
sub-control005,control,B,T0,i11,955.2253771073122
sub-control005,control,B,T0,i12,954.2253771073122
sub-control005,control,B,T0,i13,960.2253771073122
sub-control005,control,B,T0,i14,953.2253771073122
sub-control005,control,B,T0,i15,954.2253771073122
sub-control005,control,B,T0,i16,953.2253771073122
sub-control005,control,B,T0,i17,955.2253771073122
sub-control005,control,B,T0,i18,955.2253771073122
sub-control005,control,B,T0,i19,956.2253771073122
sub-control005,control,B,T0,i20,953.2253771073122
sub-test005,test,A,T0,i1,756.3514083935437
sub-test005,test,A,T0,i2,753.3514083935437
sub-test005,test,A,T0,i3,756.3514083935437
sub-test005,test,A,T0,i4,755.3514083935437
sub-test005,test,A,T0,i5,756.3514083935437
sub-test005,test,A,T0,i6,753.3514083935437
sub-test005,test,A,T0,i7,754.3514083935437
sub-test005,test,A,T0,i8,757.3514083935437
sub-test005,test,A,T0,i9,758.3514083935437
sub-test005,test,A,T0,i10,754.3514083935437
sub-test005,test,A,T0,i11,756.3514083935437
sub-test005,test,A,T0,i12,755.3514083935437
sub-test005,test,A,T0,i13,761.3514083935437
sub-test005,test,A,T0,i14,754.3514083935437
sub-test005,test,A,T0,i15,755.3514083935437
sub-test005,test,A,T0,i16,754.3514083935437
sub-test005,test,A,T0,i17,756.3514083935437
sub-test005,test,A,T0,i18,756.3514083935437
sub-test005,test,A,T0,i19,757.3514083935437
sub-test005,test,A,T0,i20,754.3514083935437
sub-test005,test,B,T0,i1,927.8745019170956
sub-test005,test,B,T0,i2,924.8745019170956
sub-test005,test,B,T0,i3,927.8745019170956
sub-test005,test,B,T0,i4,926.8745019170956
sub-test005,test,B,T0,i5,927.8745019170956
sub-test005,test,B,T0,i6,924.8745019170956
sub-test005,test,B,T0,i7,925.8745019170956
sub-test005,test,B,T0,i8,928.8745019170956
sub-test005,test,B,T0,i9,929.8745019170956
sub-test005,test,B,T0,i10,925.8745019170956
sub-test005,test,B,T0,i11,927.8745019170956
sub-test005,test,B,T0,i12,926.8745019170956
sub-test005,test,B,T0,i13,932.8745019170956
sub-test005,test,B,T0,i14,925.8745019170956
sub-test005,test,B,T0,i15,926.8745019170956
sub-test005,test,B,T0,i16,925.8745019170956
sub-test005,test,B,T0,i17,927.8745019170956
sub-test005,test,B,T0,i18,927.8745019170956
sub-test005,test,B,T0,i19,928.8745019170956
sub-test005,test,B,T0,i20,925.8745019170956
sub-control005,control,A,T1,i1,661.6846414206166
sub-control005,control,A,T1,i2,658.6846414206166
sub-control005,control,A,T1,i3,661.6846414206166
sub-control005,control,A,T1,i4,660.6846414206166
sub-control005,control,A,T1,i5,661.6846414206166
sub-control005,control,A,T1,i6,658.6846414206166
sub-control005,control,A,T1,i7,659.6846414206166
sub-control005,control,A,T1,i8,662.6846414206166
sub-control005,control,A,T1,i9,663.6846414206166
sub-control005,control,A,T1,i10,659.6846414206166
sub-control005,control,A,T1,i11,661.6846414206166
sub-control005,control,A,T1,i12,660.6846414206166
sub-control005,control,A,T1,i13,666.6846414206166
sub-control005,control,A,T1,i14,659.6846414206166
sub-control005,control,A,T1,i15,660.6846414206166
sub-control005,control,A,T1,i16,659.6846414206166
sub-control005,control,A,T1,i17,661.6846414206166
sub-control005,control,A,T1,i18,661.6846414206166
sub-control005,control,A,T1,i19,662.6846414206166
sub-control005,control,A,T1,i20,659.6846414206166
sub-test005,test,A,T1,i1,638.4004551552259
sub-test005,test,A,T1,i2,635.4004551552259
sub-test005,test,A,T1,i3,638.4004551552259
sub-test005,test,A,T1,i4,637.4004551552259
sub-test005,test,A,T1,i5,638.4004551552259
sub-test005,test,A,T1,i6,635.4004551552259
sub-test005,test,A,T1,i7,636.4004551552259
sub-test005,test,A,T1,i8,639.4004551552259
sub-test005,test,A,T1,i9,640.4004551552259
sub-test005,test,A,T1,i10,636.4004551552259
sub-test005,test,A,T1,i11,638.4004551552259
sub-test005,test,A,T1,i12,637.4004551552259
sub-test005,test,A,T1,i13,643.4004551552259
sub-test005,test,A,T1,i14,636.4004551552259
sub-test005,test,A,T1,i15,637.4004551552259
sub-test005,test,A,T1,i16,636.4004551552259
sub-test005,test,A,T1,i17,638.4004551552259
sub-test005,test,A,T1,i18,638.4004551552259
sub-test005,test,A,T1,i19,639.4004551552259
sub-test005,test,A,T1,i20,636.4004551552259
sub-control005,control,B,T1,i1,834.8717955978562
sub-control005,control,B,T1,i2,831.8717955978562
sub-control005,control,B,T1,i3,834.8717955978562
sub-control005,control,B,T1,i4,833.8717955978562
sub-control005,control,B,T1,i5,834.8717955978562
sub-control005,control,B,T1,i6,831.8717955978562
sub-control005,control,B,T1,i7,832.8717955978562
sub-control005,control,B,T1,i8,835.8717955978562
sub-control005,control,B,T1,i9,836.8717955978562
sub-control005,control,B,T1,i10,832.8717955978562
sub-control005,control,B,T1,i11,834.8717955978562
sub-control005,control,B,T1,i12,833.8717955978562
sub-control005,control,B,T1,i13,839.8717955978562
sub-control005,control,B,T1,i14,832.8717955978562
sub-control005,control,B,T1,i15,833.8717955978562
sub-control005,control,B,T1,i16,832.8717955978562
sub-control005,control,B,T1,i17,834.8717955978562
sub-control005,control,B,T1,i18,834.8717955978562
sub-control005,control,B,T1,i19,835.8717955978562
sub-control005,control,B,T1,i20,832.8717955978562
sub-test005,test,B,T1,i1,640.5414254781233
sub-test005,test,B,T1,i2,637.5414254781233
sub-test005,test,B,T1,i3,640.5414254781233
sub-test005,test,B,T1,i4,639.5414254781233
sub-test005,test,B,T1,i5,640.5414254781233
sub-test005,test,B,T1,i6,637.5414254781233
sub-test005,test,B,T1,i7,638.5414254781233
sub-test005,test,B,T1,i8,641.5414254781233
sub-test005,test,B,T1,i9,642.5414254781233
sub-test005,test,B,T1,i10,638.5414254781233
sub-test005,test,B,T1,i11,640.5414254781233
sub-test005,test,B,T1,i12,639.5414254781233
sub-test005,test,B,T1,i13,645.5414254781233
sub-test005,test,B,T1,i14,638.5414254781233
sub-test005,test,B,T1,i15,639.5414254781233
sub-test005,test,B,T1,i16,638.5414254781233
sub-test005,test,B,T1,i17,640.5414254781233
sub-test005,test,B,T1,i18,640.5414254781233
sub-test005,test,B,T1,i19,641.5414254781233
sub-test005,test,B,T1,i20,638.5414254781233
sub-control006,control,A,T0,i1,777.4332597273349
sub-control006,control,A,T0,i2,774.4332597273349
sub-control006,control,A,T0,i3,777.4332597273349
sub-control006,control,A,T0,i4,776.4332597273349
sub-control006,control,A,T0,i5,777.4332597273349
sub-control006,control,A,T0,i6,774.4332597273349
sub-control006,control,A,T0,i7,775.4332597273349
sub-control006,control,A,T0,i8,778.4332597273349
sub-control006,control,A,T0,i9,779.4332597273349
sub-control006,control,A,T0,i10,775.4332597273349
sub-control006,control,A,T0,i11,777.4332597273349
sub-control006,control,A,T0,i12,776.4332597273349
sub-control006,control,A,T0,i13,782.4332597273349
sub-control006,control,A,T0,i14,775.4332597273349
sub-control006,control,A,T0,i15,776.4332597273349
sub-control006,control,A,T0,i16,775.4332597273349
sub-control006,control,A,T0,i17,777.4332597273349
sub-control006,control,A,T0,i18,777.4332597273349
sub-control006,control,A,T0,i19,778.4332597273349
sub-control006,control,A,T0,i20,775.4332597273349
sub-control006,control,B,T0,i1,954.3295836893059
sub-control006,control,B,T0,i2,951.3295836893059
sub-control006,control,B,T0,i3,954.3295836893059
sub-control006,control,B,T0,i4,953.3295836893059
sub-control006,control,B,T0,i5,954.3295836893059
sub-control006,control,B,T0,i6,951.3295836893059
sub-control006,control,B,T0,i7,952.3295836893059
sub-control006,control,B,T0,i8,955.3295836893059
sub-control006,control,B,T0,i9,956.3295836893059
sub-control006,control,B,T0,i10,952.3295836893059
sub-control006,control,B,T0,i11,954.3295836893059
sub-control006,control,B,T0,i12,953.3295836893059
sub-control006,control,B,T0,i13,959.3295836893059
sub-control006,control,B,T0,i14,952.3295836893059
sub-control006,control,B,T0,i15,953.3295836893059
sub-control006,control,B,T0,i16,952.3295836893059
sub-control006,control,B,T0,i17,954.3295836893059
sub-control006,control,B,T0,i18,954.3295836893059
sub-control006,control,B,T0,i19,955.3295836893059
sub-control006,control,B,T0,i20,952.3295836893059
sub-test006,test,A,T0,i1,769.1006045831448
sub-test006,test,A,T0,i2,766.1006045831448
sub-test006,test,A,T0,i3,769.1006045831448
sub-test006,test,A,T0,i4,768.1006045831448
sub-test006,test,A,T0,i5,769.1006045831448
sub-test006,test,A,T0,i6,766.1006045831448
sub-test006,test,A,T0,i7,767.1006045831448
sub-test006,test,A,T0,i8,770.1006045831448
sub-test006,test,A,T0,i9,771.1006045831448
sub-test006,test,A,T0,i10,767.1006045831448
sub-test006,test,A,T0,i11,769.1006045831448
sub-test006,test,A,T0,i12,768.1006045831448
sub-test006,test,A,T0,i13,774.1006045831448
sub-test006,test,A,T0,i14,767.1006045831448
sub-test006,test,A,T0,i15,768.1006045831448
sub-test006,test,A,T0,i16,767.1006045831448
sub-test006,test,A,T0,i17,769.1006045831448
sub-test006,test,A,T0,i18,769.1006045831448
sub-test006,test,A,T0,i19,770.1006045831448
sub-test006,test,A,T0,i20,767.1006045831448
sub-test006,test,B,T0,i1,940.0535759328543
sub-test006,test,B,T0,i2,937.0535759328543
sub-test006,test,B,T0,i3,940.0535759328543
sub-test006,test,B,T0,i4,939.0535759328543
sub-test006,test,B,T0,i5,940.0535759328543
sub-test006,test,B,T0,i6,937.0535759328543
sub-test006,test,B,T0,i7,938.0535759328543
sub-test006,test,B,T0,i8,941.0535759328543
sub-test006,test,B,T0,i9,942.0535759328543
sub-test006,test,B,T0,i10,938.0535759328543
sub-test006,test,B,T0,i11,940.0535759328543
sub-test006,test,B,T0,i12,939.0535759328543
sub-test006,test,B,T0,i13,945.0535759328543
sub-test006,test,B,T0,i14,938.0535759328543
sub-test006,test,B,T0,i15,939.0535759328543
sub-test006,test,B,T0,i16,938.0535759328543
sub-test006,test,B,T0,i17,940.0535759328543
sub-test006,test,B,T0,i18,940.0535759328543
sub-test006,test,B,T0,i19,941.0535759328543
sub-test006,test,B,T0,i20,938.0535759328543
sub-control006,control,A,T1,i1,667.4210274659598
sub-control006,control,A,T1,i2,664.4210274659598
sub-control006,control,A,T1,i3,667.4210274659598
sub-control006,control,A,T1,i4,666.4210274659598
sub-control006,control,A,T1,i5,667.4210274659598
sub-control006,control,A,T1,i6,664.4210274659598
sub-control006,control,A,T1,i7,665.4210274659598
sub-control006,control,A,T1,i8,668.4210274659598
sub-control006,control,A,T1,i9,669.4210274659598
sub-control006,control,A,T1,i10,665.4210274659598
sub-control006,control,A,T1,i11,667.4210274659598
sub-control006,control,A,T1,i12,666.4210274659598
sub-control006,control,A,T1,i13,672.4210274659598
sub-control006,control,A,T1,i14,665.4210274659598
sub-control006,control,A,T1,i15,666.4210274659598
sub-control006,control,A,T1,i16,665.4210274659598
sub-control006,control,A,T1,i17,667.4210274659598
sub-control006,control,A,T1,i18,667.4210274659598
sub-control006,control,A,T1,i19,668.4210274659598
sub-control006,control,A,T1,i20,665.4210274659598
sub-test006,test,A,T1,i1,652.716235154552
sub-test006,test,A,T1,i2,649.716235154552
sub-test006,test,A,T1,i3,652.716235154552
sub-test006,test,A,T1,i4,651.716235154552
sub-test006,test,A,T1,i5,652.716235154552
sub-test006,test,A,T1,i6,649.716235154552
sub-test006,test,A,T1,i7,650.716235154552
sub-test006,test,A,T1,i8,653.716235154552
sub-test006,test,A,T1,i9,654.716235154552
sub-test006,test,A,T1,i10,650.716235154552
sub-test006,test,A,T1,i11,652.716235154552
sub-test006,test,A,T1,i12,651.716235154552
sub-test006,test,A,T1,i13,657.716235154552
sub-test006,test,A,T1,i14,650.716235154552
sub-test006,test,A,T1,i15,651.716235154552
sub-test006,test,A,T1,i16,650.716235154552
sub-test006,test,A,T1,i17,652.716235154552
sub-test006,test,A,T1,i18,652.716235154552
sub-test006,test,A,T1,i19,653.716235154552
sub-test006,test,A,T1,i20,650.716235154552
sub-control006,control,B,T1,i1,835.8941966504744
sub-control006,control,B,T1,i2,832.8941966504744
sub-control006,control,B,T1,i3,835.8941966504744
sub-control006,control,B,T1,i4,834.8941966504744
sub-control006,control,B,T1,i5,835.8941966504744
sub-control006,control,B,T1,i6,832.8941966504744
sub-control006,control,B,T1,i7,833.8941966504744
sub-control006,control,B,T1,i8,836.8941966504744
sub-control006,control,B,T1,i9,837.8941966504744
sub-control006,control,B,T1,i10,833.8941966504744
sub-control006,control,B,T1,i11,835.8941966504744
sub-control006,control,B,T1,i12,834.8941966504744
sub-control006,control,B,T1,i13,840.8941966504744
sub-control006,control,B,T1,i14,833.8941966504744
sub-control006,control,B,T1,i15,834.8941966504744
sub-control006,control,B,T1,i16,833.8941966504744
sub-control006,control,B,T1,i17,835.8941966504744
sub-control006,control,B,T1,i18,835.8941966504744
sub-control006,control,B,T1,i19,836.8941966504744
sub-control006,control,B,T1,i20,833.8941966504744
sub-test006,test,B,T1,i1,655.5816471182338
sub-test006,test,B,T1,i2,652.5816471182338
sub-test006,test,B,T1,i3,655.5816471182338
sub-test006,test,B,T1,i4,654.5816471182338
sub-test006,test,B,T1,i5,655.5816471182338
sub-test006,test,B,T1,i6,652.5816471182338
sub-test006,test,B,T1,i7,653.5816471182338
sub-test006,test,B,T1,i8,656.5816471182338
sub-test006,test,B,T1,i9,657.5816471182338
sub-test006,test,B,T1,i10,653.5816471182338
sub-test006,test,B,T1,i11,655.5816471182338
sub-test006,test,B,T1,i12,654.5816471182338
sub-test006,test,B,T1,i13,660.5816471182338
sub-test006,test,B,T1,i14,653.5816471182338
sub-test006,test,B,T1,i15,654.5816471182338
sub-test006,test,B,T1,i16,653.5816471182338
sub-test006,test,B,T1,i17,655.5816471182338
sub-test006,test,B,T1,i18,655.5816471182338
sub-test006,test,B,T1,i19,656.5816471182338
sub-test006,test,B,T1,i20,653.5816471182338
sub-control007,control,A,T0,i1,783.8510555179861
sub-control007,control,A,T0,i2,780.8510555179861
sub-control007,control,A,T0,i3,783.8510555179861
sub-control007,control,A,T0,i4,782.8510555179861
sub-control007,control,A,T0,i5,783.8510555179861
sub-control007,control,A,T0,i6,780.8510555179861
sub-control007,control,A,T0,i7,781.8510555179861
sub-control007,control,A,T0,i8,784.8510555179861
sub-control007,control,A,T0,i9,785.8510555179861
