pax,group,session,trial,rt,item
sub-test027,test,T1,trial5,816.0895368127849,item1
sub-test027,test,T1,trial6,826.0895368127849,item2
sub-test027,test,T1,trial7,826.0895368127849,item2
sub-test027,test,T1,trial8,826.0895368127849,item2
sub-test027,test,T1,trial9,826.0895368127849,item2
sub-test027,test,T1,trial10,836.0895368127849,item2
sub-test027,test,T1,trial11,836.0895368127849,item3
sub-test027,test,T1,trial12,836.0895368127849,item3
sub-test027,test,T1,trial13,846.0895368127849,item3
sub-test027,test,T1,trial14,846.0895368127849,item3
sub-test027,test,T1,trial15,846.0895368127849,item3
sub-test027,test,T1,trial16,856.0895368127849,item4
sub-test027,test,T1,trial17,856.0895368127849,item4
sub-test027,test,T1,trial18,856.0895368127849,item4
sub-test027,test,T1,trial19,866.0895368127849,item4
sub-test027,test,T1,trial20,886.0895368127849,item4
sub-control028,control,T0,trial1,1015.0284073538161,item1
sub-control028,control,T0,trial2,1015.0284073538161,item1
sub-control028,control,T0,trial3,1025.028407353816,item1
sub-control028,control,T0,trial4,1025.028407353816,item1
sub-control028,control,T0,trial5,1025.028407353816,item1
sub-control028,control,T0,trial6,1035.028407353816,item2
sub-control028,control,T0,trial7,1035.028407353816,item2
sub-control028,control,T0,trial8,1035.028407353816,item2
sub-control028,control,T0,trial9,1035.028407353816,item2
sub-control028,control,T0,trial10,1045.028407353816,item2
sub-control028,control,T0,trial11,1045.028407353816,item3
sub-control028,control,T0,trial12,1045.028407353816,item3
sub-control028,control,T0,trial13,1055.028407353816,item3
sub-control028,control,T0,trial14,1055.028407353816,item3
sub-control028,control,T0,trial15,1055.028407353816,item3
sub-control028,control,T0,trial16,1065.028407353816,item4
sub-control028,control,T0,trial17,1065.028407353816,item4
sub-control028,control,T0,trial18,1065.028407353816,item4
sub-control028,control,T0,trial19,1075.028407353816,item4
sub-control028,control,T0,trial20,1095.028407353816,item4
sub-control028,control,T1,trial1,939.5479294882098,item1
sub-control028,control,T1,trial2,939.5479294882098,item1
sub-control028,control,T1,trial3,949.5479294882098,item1
sub-control028,control,T1,trial4,949.5479294882098,item1
sub-control028,control,T1,trial5,949.5479294882098,item1
sub-control028,control,T1,trial6,959.5479294882098,item2
sub-control028,control,T1,trial7,959.5479294882098,item2
sub-control028,control,T1,trial8,959.5479294882098,item2
sub-control028,control,T1,trial9,959.5479294882098,item2
sub-control028,control,T1,trial10,969.5479294882098,item2
sub-control028,control,T1,trial11,969.5479294882098,item3
sub-control028,control,T1,trial12,969.5479294882098,item3
sub-control028,control,T1,trial13,979.5479294882098,item3
sub-control028,control,T1,trial14,979.5479294882098,item3
sub-control028,control,T1,trial15,979.5479294882098,item3
sub-control028,control,T1,trial16,989.5479294882098,item4
sub-control028,control,T1,trial17,989.5479294882098,item4
sub-control028,control,T1,trial18,989.5479294882098,item4
sub-control028,control,T1,trial19,999.5479294882098,item4
sub-control028,control,T1,trial20,1019.5479294882098,item4
sub-test028,test,T0,trial1,1011.0029135778059,item1
sub-test028,test,T0,trial2,1011.0029135778059,item1
sub-test028,test,T0,trial3,1021.0029135778059,item1
sub-test028,test,T0,trial4,1021.0029135778059,item1
sub-test028,test,T0,trial5,1021.0029135778059,item1
sub-test028,test,T0,trial6,1031.0029135778059,item2
sub-test028,test,T0,trial7,1031.0029135778059,item2
sub-test028,test,T0,trial8,1031.0029135778059,item2
sub-test028,test,T0,trial9,1031.0029135778059,item2
sub-test028,test,T0,trial10,1041.0029135778059,item2
sub-test028,test,T0,trial11,1041.0029135778059,item3
sub-test028,test,T0,trial12,1041.0029135778059,item3
sub-test028,test,T0,trial13,1051.0029135778059,item3
sub-test028,test,T0,trial14,1051.0029135778059,item3
sub-test028,test,T0,trial15,1051.0029135778059,item3
sub-test028,test,T0,trial16,1061.0029135778059,item4
sub-test028,test,T0,trial17,1061.0029135778059,item4
sub-test028,test,T0,trial18,1061.0029135778059,item4
sub-test028,test,T0,trial19,1071.0029135778059,item4
sub-test028,test,T0,trial20,1091.0029135778059,item4
sub-test028,test,T1,trial1,822.3323970345969,item1
sub-test028,test,T1,trial2,822.3323970345969,item1
sub-test028,test,T1,trial3,832.3323970345969,item1
sub-test028,test,T1,trial4,832.3323970345969,item1
sub-test028,test,T1,trial5,832.3323970345969,item1
sub-test028,test,T1,trial6,842.3323970345969,item2
sub-test028,test,T1,trial7,842.3323970345969,item2
sub-test028,test,T1,trial8,842.3323970345969,item2
sub-test028,test,T1,trial9,842.3323970345969,item2
sub-test028,test,T1,trial10,852.3323970345969,item2
sub-test028,test,T1,trial11,852.3323970345969,item3
sub-test028,test,T1,trial12,852.3323970345969,item3
sub-test028,test,T1,trial13,862.3323970345969,item3
sub-test028,test,T1,trial14,862.3323970345969,item3
sub-test028,test,T1,trial15,862.3323970345969,item3
sub-test028,test,T1,trial16,872.3323970345969,item4
sub-test028,test,T1,trial17,872.3323970345969,item4
sub-test028,test,T1,trial18,872.3323970345969,item4
sub-test028,test,T1,trial19,882.3323970345969,item4
sub-test028,test,T1,trial20,902.3323970345969,item4
sub-control029,control,T0,trial1,1019.6924014659478,item1
sub-control029,control,T0,trial2,1019.6924014659478,item1
sub-control029,control,T0,trial3,1029.6924014659478,item1
sub-control029,control,T0,trial4,1029.6924014659478,item1
sub-control029,control,T0,trial5,1029.6924014659478,item1
sub-control029,control,T0,trial6,1039.6924014659478,item2
sub-control029,control,T0,trial7,1039.6924014659478,item2
sub-control029,control,T0,trial8,1039.6924014659478,item2
sub-control029,control,T0,trial9,1039.6924014659478,item2
sub-control029,control,T0,trial10,1049.6924014659478,item2
sub-control029,control,T0,trial11,1049.6924014659478,item3
sub-control029,control,T0,trial12,1049.6924014659478,item3
sub-control029,control,T0,trial13,1059.6924014659478,item3
sub-control029,control,T0,trial14,1059.6924014659478,item3
sub-control029,control,T0,trial15,1059.6924014659478,item3
sub-control029,control,T0,trial16,1069.6924014659478,item4
sub-control029,control,T0,trial17,1069.6924014659478,item4
sub-control029,control,T0,trial18,1069.6924014659478,item4
sub-control029,control,T0,trial19,1079.6924014659478,item4
sub-control029,control,T0,trial20,1099.6924014659478,item4
sub-control029,control,T1,trial1,955.8510609533054,item1
sub-control029,control,T1,trial2,955.8510609533054,item1
sub-control029,control,T1,trial3,965.8510609533054,item1
sub-control029,control,T1,trial4,965.8510609533054,item1
sub-control029,control,T1,trial5,965.8510609533054,item1
sub-control029,control,T1,trial6,975.8510609533054,item2
sub-control029,control,T1,trial7,975.8510609533054,item2
sub-control029,control,T1,trial8,975.8510609533054,item2
sub-control029,control,T1,trial9,975.8510609533054,item2
sub-control029,control,T1,trial10,985.8510609533054,item2
sub-control029,control,T1,trial11,985.8510609533054,item3
sub-control029,control,T1,trial12,985.8510609533054,item3
sub-control029,control,T1,trial13,995.8510609533054,item3
sub-control029,control,T1,trial14,995.8510609533054,item3
sub-control029,control,T1,trial15,995.8510609533054,item3
sub-control029,control,T1,trial16,1005.8510609533054,item4
sub-control029,control,T1,trial17,1005.8510609533054,item4
sub-control029,control,T1,trial18,1005.8510609533054,item4
sub-control029,control,T1,trial19,1015.8510609533054,item4
sub-control029,control,T1,trial20,1035.8510609533055,item4
sub-test029,test,T0,trial1,1030.152418840651,item1
sub-test029,test,T0,trial2,1030.152418840651,item1
sub-test029,test,T0,trial3,1040.152418840651,item1
sub-test029,test,T0,trial4,1040.152418840651,item1
sub-test029,test,T0,trial5,1040.152418840651,item1
sub-test029,test,T0,trial6,1050.152418840651,item2
sub-test029,test,T0,trial7,1050.152418840651,item2
sub-test029,test,T0,trial8,1050.152418840651,item2
sub-test029,test,T0,trial9,1050.152418840651,item2
sub-test029,test,T0,trial10,1060.152418840651,item2
sub-test029,test,T0,trial11,1060.152418840651,item3
sub-test029,test,T0,trial12,1060.152418840651,item3
sub-test029,test,T0,trial13,1070.152418840651,item3
sub-test029,test,T0,trial14,1070.152418840651,item3
sub-test029,test,T0,trial15,1070.152418840651,item3
sub-test029,test,T0,trial16,1080.152418840651,item4
sub-test029,test,T0,trial17,1080.152418840651,item4
sub-test029,test,T0,trial18,1080.152418840651,item4
sub-test029,test,T0,trial19,1090.152418840651,item4
sub-test029,test,T0,trial20,1110.152418840651,item4
sub-test029,test,T1,trial1,851.4699871085174,item1
sub-test029,test,T1,trial2,851.4699871085174,item1
sub-test029,test,T1,trial3,861.4699871085174,item1
sub-test029,test,T1,trial4,861.4699871085174,item1
sub-test029,test,T1,trial5,861.4699871085174,item1
sub-test029,test,T1,trial6,871.4699871085174,item2
sub-test029,test,T1,trial7,871.4699871085174,item2
sub-test029,test,T1,trial8,871.4699871085174,item2
sub-test029,test,T1,trial9,871.4699871085174,item2
sub-test029,test,T1,trial10,881.4699871085174,item2
sub-test029,test,T1,trial11,881.4699871085174,item3
sub-test029,test,T1,trial12,881.4699871085174,item3
sub-test029,test,T1,trial13,891.4699871085174,item3
sub-test029,test,T1,trial14,891.4699871085174,item3
sub-test029,test,T1,trial15,891.4699871085174,item3
sub-test029,test,T1,trial16,901.4699871085174,item4
sub-test029,test,T1,trial17,901.4699871085174,item4
sub-test029,test,T1,trial18,901.4699871085174,item4
sub-test029,test,T1,trial19,911.4699871085174,item4
sub-test029,test,T1,trial20,931.4699871085174,item4
sub-control030,control,T0,trial1,1095.5777905552668,item1
sub-control030,control,T0,trial2,1095.5777905552668,item1
sub-control030,control,T0,trial3,1105.5777905552668,item1
sub-control030,control,T0,trial4,1105.5777905552668,item1
sub-control030,control,T0,trial5,1105.5777905552668,item1
sub-control030,control,T0,trial6,1115.5777905552668,item2
sub-control030,control,T0,trial7,1115.5777905552668,item2
sub-control030,control,T0,trial8,1115.5777905552668,item2
sub-control030,control,T0,trial9,1115.5777905552668,item2
sub-control030,control,T0,trial10,1125.5777905552668,item2
sub-control030,control,T0,trial11,1125.5777905552668,item3
sub-control030,control,T0,trial12,1125.5777905552668,item3
sub-control030,control,T0,trial13,1135.5777905552668,item3
sub-control030,control,T0,trial14,1135.5777905552668,item3
sub-control030,control,T0,trial15,1135.5777905552668,item3
sub-control030,control,T0,trial16,1145.5777905552668,item4
sub-control030,control,T0,trial17,1145.5777905552668,item4
sub-control030,control,T0,trial18,1145.5777905552668,item4
sub-control030,control,T0,trial19,1155.5777905552668,item4
sub-control030,control,T0,trial20,1175.5777905552668,item4
sub-control030,control,T1,trial1,1054.3573641276705,item1
sub-control030,control,T1,trial2,1054.3573641276705,item1
sub-control030,control,T1,trial3,1064.3573641276705,item1
sub-control030,control,T1,trial4,1064.3573641276705,item1
sub-control030,control,T1,trial5,1064.3573641276705,item1
sub-control030,control,T1,trial6,1074.3573641276705,item2
sub-control030,control,T1,trial7,1074.3573641276705,item2
sub-control030,control,T1,trial8,1074.3573641276705,item2
sub-control030,control,T1,trial9,1074.3573641276705,item2
sub-control030,control,T1,trial10,1084.3573641276705,item2
sub-control030,control,T1,trial11,1084.3573641276705,item3
sub-control030,control,T1,trial12,1084.3573641276705,item3
sub-control030,control,T1,trial13,1094.3573641276705,item3
sub-control030,control,T1,trial14,1094.3573641276705,item3
sub-control030,control,T1,trial15,1094.3573641276705,item3
sub-control030,control,T1,trial16,1104.3573641276705,item4
sub-control030,control,T1,trial17,1104.3573641276705,item4
sub-control030,control,T1,trial18,1104.3573641276705,item4
sub-control030,control,T1,trial19,1114.3573641276705,item4
sub-control030,control,T1,trial20,1134.3573641276705,item4
sub-test030,test,T0,trial1,1058.4715220725134,item1
sub-test030,test,T0,trial2,1058.4715220725134,item1
sub-test030,test,T0,trial3,1068.4715220725134,item1
sub-test030,test,T0,trial4,1068.4715220725134,item1
sub-test030,test,T0,trial5,1068.4715220725134,item1
sub-test030,test,T0,trial6,1078.4715220725134,item2
sub-test030,test,T0,trial7,1078.4715220725134,item2
sub-test030,test,T0,trial8,1078.4715220725134,item2
sub-test030,test,T0,trial9,1078.4715220725134,item2
sub-test030,test,T0,trial10,1088.4715220725134,item2
sub-test030,test,T0,trial11,1088.4715220725134,item3
sub-test030,test,T0,trial12,1088.4715220725134,item3
sub-test030,test,T0,trial13,1098.4715220725134,item3
sub-test030,test,T0,trial14,1098.4715220725134,item3
sub-test030,test,T0,trial15,1098.4715220725134,item3
sub-test030,test,T0,trial16,1108.4715220725134,item4
sub-test030,test,T0,trial17,1108.4715220725134,item4
sub-test030,test,T0,trial18,1108.4715220725134,item4
sub-test030,test,T0,trial19,1118.4715220725134,item4
sub-test030,test,T0,trial20,1138.4715220725134,item4
sub-test030,test,T1,trial1,883.5646279596397,item1
sub-test030,test,T1,trial2,883.5646279596397,item1
sub-test030,test,T1,trial3,893.5646279596397,item1
sub-test030,test,T1,trial4,893.5646279596397,item1
sub-test030,test,T1,trial5,893.5646279596397,item1
sub-test030,test,T1,trial6,903.5646279596397,item2
sub-test030,test,T1,trial7,903.5646279596397,item2
sub-test030,test,T1,trial8,903.5646279596397,item2
sub-test030,test,T1,trial9,903.5646279596397,item2
sub-test030,test,T1,trial10,913.5646279596397,item2
sub-test030,test,T1,trial11,913.5646279596397,item3
sub-test030,test,T1,trial12,913.5646279596397,item3
sub-test030,test,T1,trial13,923.5646279596397,item3
sub-test030,test,T1,trial14,923.5646279596397,item3
sub-test030,test,T1,trial15,923.5646279596397,item3
sub-test030,test,T1,trial16,933.5646279596397,item4
sub-test030,test,T1,trial17,933.5646279596397,item4
sub-test030,test,T1,trial18,933.5646279596397,item4
sub-test030,test,T1,trial19,943.5646279596397,item4
sub-test030,test,T1,trial20,963.5646279596397,item4
